trials,target,flanker,type,correct,congruency,faces
164,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,exp,q,i,BF
165,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.bmp,exp,p,i,BF
166,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.bmp,exp,q,c,WF
167,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_HC.bmp,exp,p,c,WF
168,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp,exp,p,c,WF
169,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp,exp,q,i,BF
170,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp,exp,p,c,BF
171,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,exp,p,i,BF
172,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp,exp,q,i,BF
173,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp,exp,q,c,BF
174,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp,exp,p,i,WF
175,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,p,c,BF
176,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp,exp,p,i,BF
177,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,exp,q,i,BF
178,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp,exp,p,c,WF
179,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,p,c,BF
180,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp,exp,q,i,BF
181,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,q,i,BF
182,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,exp,q,i,WF
183,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,exp,p,c,WF
184,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp,exp,q,i,WF
185,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp,exp,p,c,WF
186,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp,exp,p,i,WF
187,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,exp,q,i,BF
188,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp,exp,q,c,BF
189,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp,exp,p,c,BF
190,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp,exp,q,i,WF
191,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp,exp,q,i,WF
192,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp,exp,q,c,BF
193,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp,exp,p,i,WF
194,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,exp,p,c,BF
195,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp,exp,p,c,BF
196,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_NC.bmp,exp,p,i,WF
197,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp,exp,q,c,BF
198,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,p,c,BF
199,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp,exp,p,c,WF
200,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp,exp,q,c,BF
