trials,target,flanker,type,correct,congruency,faces
164,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp,exp,q,i,WM
165,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.bmp,exp,p,i,WM
166,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.bmp,exp,q,c,WM
167,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_HC.bmp,exp,p,c,WM
168,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_HC.bmp,exp,p,c,WM
169,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_HC.bmp,exp,q,i,WM
170,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM15/BM15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_HC.bmp,exp,p,c,BM
171,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.bmp,exp,p,i,BM
172,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_HC.bmp,exp,q,i,BM
173,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.bmp,exp,q,c,WM
174,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.bmp,exp,p,i,WM
175,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp,exp,p,c,BM
176,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_NC.bmp,exp,p,i,BM
177,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_HC.bmp,exp,q,i,BM
178,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp,exp,p,c,WM
179,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp,exp,p,c,WM
180,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM15/BM15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_HC.bmp,exp,q,i,BM
181,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM15/BM15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_HC.bmp,exp,q,i,BM
182,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_HC.bmp,exp,q,i,WM
183,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_HC.bmp,exp,p,c,BM
184,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp,exp,q,i,WM
185,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_HC.bmp,exp,p,c,BM
186,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.bmp,exp,p,i,BM
187,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp,exp,q,i,WM
188,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.bmp,exp,q,c,BM
189,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_HC.bmp,exp,p,c,WM
190,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_HC.bmp,exp,q,i,BM
191,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_HC.bmp,exp,q,i,BM
192,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_NC.bmp,exp,q,c,BM
193,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.bmp,exp,p,i,WM
194,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_HC.bmp,exp,p,c,WM
195,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_HC.bmp,exp,p,c,BM
196,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.bmp,exp,p,i,WM
197,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.bmp,exp,q,c,WM
198,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_HC.bmp,exp,p,c,BM
199,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_HC.bmp,exp,p,c,WM
200,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.bmp,exp,q,c,BM
