trials,target,flanker,type,correct,congruency,faces
167,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_SC.webp,exp,p,c,BM
168,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp,exp,q,i,WM
169,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_SC.webp,exp,q,i,BM
170,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.webp,exp,q,c,BM
171,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.webp,exp,p,i,BM
172,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.webp,exp,q,c,WM
173,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp,exp,q,c,WM
174,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp,exp,p,i,WM
175,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_NC.webp,exp,q,c,WM
176,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp,exp,p,i,WM
177,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM15/BM15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_SC.webp,exp,p,c,BM
178,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_NC.webp,exp,q,c,WM
179,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp,exp,q,c,WM
180,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_NC.webp,exp,p,i,BM
181,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_NC.webp,exp,q,c,BM
182,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_SC.webp,exp,p,c,WM
183,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp,exp,p,c,WM
184,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp,exp,p,i,WM
185,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM05/BM05_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.webp,exp,q,c,BM
186,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp,exp,q,i,WM
187,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM03/BM03_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_SC.webp,exp,p,c,BM
188,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_NC.webp,exp,q,c,WM
189,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp,exp,p,i,WM
190,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM12/BM12_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM17/BM17_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM02/BM02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_NC.webp,exp,q,c,BM
191,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_SC.webp,exp,q,i,WM
192,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM14/BM14_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM11/BM11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM13/BM13_SC.webp,exp,p,c,BM
193,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_SC.webp,exp,p,c,WM
194,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_SC.webp,exp,q,i,WM
195,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM09/WM09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp,exp,p,c,WM
196,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM03/WM03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM12/WM12_NC.webp,exp,p,i,WM
197,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM09/BM09_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM06/BM06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM10/BM10_NC.webp,exp,q,c,BM
198,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM16/BM16_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM08/BM08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM04/BM04_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM07/BM07_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BM/BM15/BM15_NC.webp,exp,q,c,BM
199,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM04/WM04_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM07/WM07_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM10/WM10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM02/WM02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp,exp,q,i,WM
200,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM08/WM08_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM13/WM13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM11/WM11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM05/WM05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WM/WM06/WM06_SC.webp,exp,p,c,WM
