trials,target,flanker,type,correct,congruency,faces
167,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_SC.webp,exp,q,i,WF
168,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_SC.webp,exp,p,c,WF
169,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.webp,exp,q,c,BF
170,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_SC.webp,exp,p,c,BF
171,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.webp,exp,p,i,BF
172,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.webp,exp,q,c,BF
173,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_SC.webp,exp,p,c,BF
174,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp,exp,p,c,WF
175,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp,exp,p,i,WF
176,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.webp,exp,q,c,BF
177,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_SC.webp,exp,p,c,BF
178,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.webp,exp,q,c,WF
179,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp,exp,p,i,BF
180,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp,exp,q,c,WF
181,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.webp,exp,q,c,WF
182,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp,exp,q,c,WF
183,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.webp,exp,p,i,BF
184,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp,exp,p,c,WF
185,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp,exp,p,c,WF
186,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_SC.webp,exp,q,i,WF
187,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_SC.webp,exp,q,i,BF
188,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.webp,exp,q,c,WF
189,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.webp,exp,p,i,BF
190,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_SC.webp,exp,p,c,BF
191,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_SC.webp,exp,p,c,WF
192,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.webp,exp,q,c,BF
193,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_SC.webp,exp,q,i,BF
194,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_SC.webp,exp,q,i,WF
195,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_SC.webp,exp,p,c,WF
196,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_SC.webp,exp,p,c,BF
197,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_SC.webp,exp,q,i,WF
198,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_SC.webp,exp,p,c,WF
199,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_SC.webp,exp,q,i,BF
200,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_SC.webp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_SC.webp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_SC.webp,exp,p,c,WF
